#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
EQ_2016-05-05_2507.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,11.668853,431.925743,835.392354
EQ_2016-05-05_2515.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,1.248795,430.819074,851.093338
EQ_2016-05-05_2522.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,424.447333,848.459841
EQ_2016-05-05_2529.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,422.156179,843.354004
EQ_2016-05-05_2537.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,419.818430,838.277327
EQ_2016-05-05_2544.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,417.471834,833.229681
EQ_2016-05-05_2551.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,415.119122,828.210938
EQ_2016-05-05_2559.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,412.771722,823.220965
EQ_2016-05-05_2566.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,410.429553,818.259633
EQ_2016-05-05_2574.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,408.095233,813.326810
EQ_2016-05-05_2581.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,405.766310,808.422368
EQ_2016-05-05_2588.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,403.448315,803.546173
EQ_2016-05-05_2596.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,401.142192,798.698096
EQ_2016-05-05_2603.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,398.844409,793.878006
EQ_2016-05-05_2610.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,396.555535,789.085774
EQ_2016-05-05_2618.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,394.280273,784.321266
EQ_2016-05-05_2625.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,392.014723,779.584355
EQ_2016-05-05_2632.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,389.763430,774.874907
EQ_2016-05-05_2640.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,387.518088,770.192798
EQ_2016-05-05_2647.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,385.287453,765.537891
EQ_2016-05-05_2654.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,383.071673,760.910058
EQ_2016-05-05_2662.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,380.862308,756.309173
EQ_2016-05-05_2669.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,378.668048,751.735101
EQ_2016-05-05_2676.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,376.484681,747.187715
EQ_2016-05-05_2684.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,374.312274,742.666886
EQ_2016-05-05_2691.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,372.150879,738.172485
EQ_2016-05-05_2699.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,370.000553,733.704382
EQ_2016-05-05_2706.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,367.865623,729.262447
EQ_2016-05-05_2713.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,365.737500,724.846555
EQ_2016-05-05_2721.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,363.624826,720.456573
EQ_2016-05-05_2728.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,361.523292,716.092375
EQ_2016-05-05_2735.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,359.432902,711.753834
EQ_2016-05-05_2743.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,357.353662,707.440821
EQ_2016-05-05_2750.0,false,EquityVolatility/TSLA/0/3M/2000,0.000000,,0.000000,EUR,0.000000,355.289694,703.153207
